scene,view,objA,objB,same,front_depth_diff_mm,rel_diff
stack5_scene0002,view_el60_az255,master_chef_can,master_chef_can,1,42.7,0.97
stack5_scene0002,view_el60_az255,fork,fork,1,12.4,1.56
stack5_scene0002,view_el60_az255,fork,fork,1,6.6,1.35
stack5_scene0002,view_el75_az105,master_chef_can,master_chef_can,1,50.9,1.34
stack5_scene0002,view_el75_az105,bleach_cleanser,bleach_cleanser,1,78.9,1.02
stack5_scene0002,view_el75_az105,cups,cups,1,8.2,0.55
stack5_scene0002,view_el75_az225,bleach_cleanser,bleach_cleanser,1,16.1,0.2
stack5_scene0002,view_el75_az225,bleach_cleanser,bleach_cleanser,1,90.2,1.36
stack5_scene0002,view_el75_az225,bleach_cleanser,bleach_cleanser,1,20.9,0.27
stack5_scene0002,view_el75_az225,bleach_cleanser,bleach_cleanser,1,85.3,1.33
stack5_scene0002,view_el75_az225,bleach_cleanser,bleach_cleanser,1,18.4,0.55
stack5_scene0002,view_el75_az225,bleach_cleanser,bleach_cleanser,1,18.6,0.65
stack5_scene0002,view_el75_az225,fork,fork,1,19.2,1.91
stack5_scene0002,view_el75_az225,cups,cups,1,22.3,0.99
stack5_scene0002,view_el90,bleach_cleanser,bleach_cleanser,1,75.0,0.88
stack5_scene0002,view_el90,bleach_cleanser,bleach_cleanser,1,35.0,0.58
stack5_scene0002,view_el90,fork,fork,1,5.0,1.99
stack5_scene0004,view_el30_az135,sugar_box,large_clamp,0,160.0,1.3
stack5_scene0004,view_el30_az135,sugar_box,large_clamp,0,175.6,3.84
stack5_scene0004,view_el30_az135,sugar_box,sugar_box,1,43.4,1.32
stack5_scene0004,view_el30_az135,sugar_box,large_clamp,0,144.4,1.25
stack5_scene0004,view_el30_az135,sugar_box,large_clamp,0,160.0,4.26
stack5_scene0004,view_el30_az135,sugar_box,large_clamp,0,187.2,1.61
stack5_scene0004,view_el30_az135,sugar_box,sugar_box,1,14.7,0.55
stack5_scene0004,view_el30_az135,large_clamp,sugar_box,0,172.5,1.58
stack5_scene0004,view_el30_az135,large_clamp,sugar_box,0,188.1,6.01
stack5_scene0004,view_el30_az195,sugar_box,large_clamp,0,166.1,5.31
stack5_scene0004,view_el30_az195,sugar_box,sugar_box,1,41.8,1.57
stack5_scene0004,view_el30_az195,sugar_box,large_clamp,0,148.3,6.2
stack5_scene0004,view_el30_az210,sugar_box,large_clamp,0,140.4,4.5
stack5_scene0004,view_el30_az210,apple,strawberry,0,117.9,7.1
stack5_scene0004,view_el30_az210,sugar_box,sugar_box,1,44.1,1.54
stack5_scene0004,view_el30_az210,sugar_box,large_clamp,0,121.7,5.06
stack5_scene0004,view_el30_az240,apple,strawberry,0,129.8,6.14
stack5_scene0004,view_el30_az240,sugar_box,sugar_box,1,43.7,1.42
stack5_scene0004,view_el45_az135,sugar_box,large_clamp,0,179.2,3.53
stack5_scene0004,view_el45_az135,sugar_box,sugar_box,1,60.7,1.66
stack5_scene0004,view_el45_az135,sugar_box,large_clamp,0,209.6,6.23
stack5_scene0004,view_el45_az135,sugar_box,sugar_box,1,26.4,0.89
stack5_scene0004,view_el45_az225,apple,strawberry,0,119.3,7.19
stack5_scene0004,view_el45_az225,sugar_box,sugar_box,1,60.9,1.71
stack5_scene0004,view_el45_az225,sugar_box,sugar_box,1,64.9,1.93
stack5_scene0004,view_el45_az225,large_clamp,large_clamp,1,21.7,0.56
stack5_scene0004,view_el60_az180,sugar_box,sugar_box,1,193.8,4.02
stack5_scene0004,view_el60_az180,sugar_box,sugar_box,1,114.9,1.48
stack5_scene0004,view_el60_az180,sugar_box,large_clamp,0,172.5,3.02
stack5_scene0004,view_el60_az180,sugar_box,large_clamp,0,174.8,3.13
stack5_scene0004,view_el60_az180,sugar_box,large_clamp,0,202.8,5.5
stack5_scene0004,view_el60_az180,sugar_box,large_clamp,0,205.1,5.75
stack5_scene0004,view_el60_az180,sugar_box,sugar_box,1,73.6,1.82
stack5_scene0004,view_el60_az195,sugar_box,large_clamp,0,162.1,2.94
stack5_scene0004,view_el60_az195,sugar_box,large_clamp,0,190.6,5.64
stack5_scene0004,view_el60_az195,sugar_box,sugar_box,1,72.8,1.84
stack5_scene0004,view_el60_az195,sugar_box,sugar_box,1,74.6,1.92
stack5_scene0004,view_el60_az255,sugar_box,sugar_box,1,82.0,2.32
stack5_scene0004,view_el75_az225,large_clamp,large_clamp,1,18.3,1.07
stack5_scene0004,view_el90,large_clamp,large_clamp,1,5.0,1.96
stack5_scene0004,view_el90,large_clamp,large_clamp,1,14.9,2.96
stack5_scene0005,view_el30_az135,pudding_box,tuna_fish_can,0,10.8,0.48
stack5_scene0005,view_el30_az135,pudding_box,tuna_fish_can,0,13.3,0.96
stack5_scene0005,view_el30_az135,tuna_fish_can,cups,0,142.8,6.71
stack5_scene0005,view_el30_az135,tuna_fish_can,cups,0,145.3,6.74
stack5_scene0005,view_el30_az135,cups,cups,1,2.9,0.14
stack5_scene0005,view_el30_az135,cups,tuna_fish_can,0,139.4,5.96
stack5_scene0005,view_el30_az135,tuna_fish_can,tuna_fish_can,1,5.9,0.29
stack5_scene0005,view_el30_az135,tuna_fish_can,cups,0,141.9,6.0
stack5_scene0005,view_el30_az135,cups,cups,1,5.3,0.33
stack5_scene0005,view_el30_az135,rubiks_cube,rubiks_cube,1,4.7,0.16
stack5_scene0005,view_el30_az135,rubiks_cube,rubiks_cube,1,13.4,0.74
stack5_scene0005,view_el30_az135,rubiks_cube,rubiks_cube,1,9.7,0.25
stack5_scene0005,view_el30_az135,rubiks_cube,rubiks_cube,1,3.1,0.49
stack5_scene0005,view_el30_az135,rubiks_cube,rubiks_cube,1,5.6,0.85
stack5_scene0005,view_el30_az135,rubiks_cube,rubiks_cube,1,6.9,0.23
stack5_scene0005,view_el30_az135,rubiks_cube,rubiks_cube,1,10.0,2.0
stack5_scene0005,view_el30_az135,rubiks_cube,rubiks_cube,1,7.5,0.67
stack5_scene0005,view_el30_az135,rubiks_cube,rubiks_cube,1,7.5,1.15
stack5_scene0005,view_el30_az135,rubiks_cube,rubiks_cube,1,7.5,0.33
stack5_scene0005,view_el30_az135,rubiks_cube,rubiks_cube,1,5.0,0.11
stack5_scene0005,view_el30_az135,rubiks_cube,rubiks_cube,1,3.6,0.1
stack5_scene0005,view_el30_az135,rubiks_cube,rubiks_cube,1,10.6,1.62
stack5_scene0005,view_el30_az135,rubiks_cube,rubiks_cube,1,5.6,1.05
stack5_scene0005,view_el30_az135,rubiks_cube,rubiks_cube,1,6.1,1.22
stack5_scene0005,view_el30_az195,rubiks_cube,pudding_box,0,110.6,6.25
stack5_scene0005,view_el30_az195,tuna_fish_can,pudding_box,0,1.3,0.07
stack5_scene0005,view_el30_az195,tuna_fish_can,cups,0,151.6,6.22
stack5_scene0005,view_el30_az195,tuna_fish_can,pudding_box,0,7.0,0.41
stack5_scene0005,view_el30_az195,pudding_box,rubiks_cube,0,112.0,5.18
stack5_scene0005,view_el30_az195,pudding_box,tuna_fish_can,0,6.7,0.41
stack5_scene0005,view_el30_az195,rubiks_cube,rubiks_cube,1,7.0,0.4
stack5_scene0005,view_el30_az195,rubiks_cube,rubiks_cube,1,5.0,0.29
stack5_scene0005,view_el30_az195,rubiks_cube,rubiks_cube,1,0.6,0.02
stack5_scene0005,view_el30_az195,cups,tuna_fish_can,0,144.3,5.82
stack5_scene0005,view_el30_az195,tuna_fish_can,tuna_fish_can,1,13.1,0.56
stack5_scene0005,view_el30_az195,cups,cups,1,13.9,0.67
stack5_scene0005,view_el30_az195,tuna_fish_can,pudding_box,0,1.1,0.09
stack5_scene0005,view_el30_az195,rubiks_cube,rubiks_cube,1,3.9,0.5
stack5_scene0005,view_el30_az195,rubiks_cube,rubiks_cube,1,6.7,0.47
stack5_scene0005,view_el30_az195,rubiks_cube,rubiks_cube,1,2.0,0.35
stack5_scene0005,view_el30_az195,rubiks_cube,rubiks_cube,1,9.2,1.57
stack5_scene0005,view_el30_az195,rubiks_cube,rubiks_cube,1,8.6,1.63
stack5_scene0005,view_el30_az195,rubiks_cube,rubiks_cube,1,5.6,0.53
stack5_scene0005,view_el30_az195,rubiks_cube,rubiks_cube,1,2.8,0.16
stack5_scene0005,view_el30_az195,rubiks_cube,rubiks_cube,1,1.4,0.25
stack5_scene0005,view_el30_az195,rubiks_cube,rubiks_cube,1,5.8,0.54
stack5_scene0005,view_el30_az210,tuna_fish_can,rubiks_cube,0,122.6,6.76
stack5_scene0005,view_el30_az210,tuna_fish_can,rubiks_cube,0,123.9,5.71
stack5_scene0005,view_el30_az210,tuna_fish_can,cups,0,154.6,8.37
stack5_scene0005,view_el30_az210,tuna_fish_can,cups,0,156.7,9.04
stack5_scene0005,view_el30_az210,rubiks_cube,pudding_box,0,121.8,8.43
stack5_scene0005,view_el30_az210,tuna_fish_can,pudding_box,0,1.9,0.1
stack5_scene0005,view_el30_az210,tuna_fish_can,cups,0,153.5,6.4
stack5_scene0005,view_el30_az210,tuna_fish_can,cups,0,155.5,6.81
stack5_scene0005,view_el30_az210,tuna_fish_can,pudding_box,0,6.3,0.36
stack5_scene0005,view_el30_az210,rubiks_cube,pudding_box,0,123.1,6.83
stack5_scene0005,view_el30_az210,rubiks_cube,rubiks_cube,1,0.3,0.02
stack5_scene0005,view_el30_az210,rubiks_cube,rubiks_cube,1,3.0,0.2
stack5_scene0005,view_el30_az210,rubiks_cube,rubiks_cube,1,2.8,0.18
stack5_scene0005,view_el30_az210,cups,cups,1,5.3,0.28
stack5_scene0005,view_el30_az210,rubiks_cube,rubiks_cube,1,3.3,0.64
stack5_scene0005,view_el30_az210,rubiks_cube,rubiks_cube,1,9.1,1.33
stack5_scene0005,view_el30_az210,rubiks_cube,rubiks_cube,1,0.1,0.02
stack5_scene0005,view_el30_az210,rubiks_cube,rubiks_cube,1,9.7,2.39
stack5_scene0005,view_el30_az210,rubiks_cube,rubiks_cube,1,6.8,1.18
stack5_scene0005,view_el30_az210,rubiks_cube,rubiks_cube,1,2.7,0.56
stack5_scene0005,view_el30_az210,rubiks_cube,rubiks_cube,1,2.7,0.48
stack5_scene0005,view_el30_az240,pudding_box,tuna_fish_can,0,9.0,0.36
stack5_scene0005,view_el30_az240,pudding_box,tuna_fish_can,0,13.3,0.57
stack5_scene0005,view_el30_az240,tuna_fish_can,pudding_box,0,0.1,0.0
stack5_scene0005,view_el30_az240,rubiks_cube,rubiks_cube,1,9.4,0.52
stack5_scene0005,view_el30_az240,cups,cups,1,13.4,0.75
stack5_scene0005,view_el30_az240,tuna_fish_can,tuna_fish_can,1,8.3,0.37
stack5_scene0005,view_el30_az240,tuna_fish_can,pudding_box,0,4.3,0.26
stack5_scene0005,view_el45_az135,tuna_fish_can,pudding_box,0,14.3,0.65
stack5_scene0005,view_el45_az135,tuna_fish_can,pudding_box,0,6.8,0.34
stack5_scene0005,view_el45_az135,pudding_box,tuna_fish_can,0,9.7,0.41
stack5_scene0005,view_el45_az135,pudding_box,tuna_fish_can,0,18.1,1.4
stack5_scene0005,view_el45_az135,tuna_fish_can,tuna_fish_can,1,8.3,0.42
stack5_scene0005,view_el45_az135,cups,cups,1,7.7,0.36
stack5_scene0005,view_el45_az135,cups,cups,1,8.7,0.4
stack5_scene0005,view_el45_az135,rubiks_cube,rubiks_cube,1,2.2,0.12
stack5_scene0005,view_el45_az135,rubiks_cube,rubiks_cube,1,5.9,0.48
stack5_scene0005,view_el45_az135,rubiks_cube,rubiks_cube,1,9.4,0.72
stack5_scene0005,view_el45_az135,cups,cups,1,12.3,0.62
stack5_scene0005,view_el45_az135,cups,cups,1,15.8,0.77
stack5_scene0005,view_el45_az135,tuna_fish_can,pudding_box,0,10.6,0.96
stack5_scene0005,view_el45_az135,rubiks_cube,rubiks_cube,1,3.5,0.67
stack5_scene0005,view_el45_az135,rubiks_cube,rubiks_cube,1,10.6,1.76
stack5_scene0005,view_el45_az135,rubiks_cube,rubiks_cube,1,10.6,1.5
stack5_scene0005,view_el45_az135,rubiks_cube,rubiks_cube,1,14.1,1.81
stack5_scene0005,view_el45_az135,rubiks_cube,rubiks_cube,1,5.0,0.6
stack5_scene0005,view_el45_az135,rubiks_cube,rubiks_cube,1,5.0,0.64
stack5_scene0005,view_el45_az225,tuna_fish_can,pudding_box,0,9.9,0.41
stack5_scene0005,view_el45_az225,tuna_fish_can,pudding_box,0,1.2,0.06
stack5_scene0005,view_el45_az225,pudding_box,tuna_fish_can,0,5.0,0.19
stack5_scene0005,view_el45_az225,pudding_box,tuna_fish_can,0,18.3,1.05
stack5_scene0005,view_el45_az225,tuna_fish_can,tuna_fish_can,1,13.4,0.56
stack5_scene0005,view_el45_az225,tuna_fish_can,pudding_box,0,9.6,0.73
stack5_scene0005,view_el60_az180,tuna_fish_can,pudding_box,0,12.8,0.68
stack5_scene0005,view_el60_az180,tuna_fish_can,pudding_box,0,3.5,0.21
stack5_scene0005,view_el60_az180,tuna_fish_can,tuna_fish_can,1,4.8,0.31
stack5_scene0005,view_el60_az180,pudding_box,tuna_fish_can,0,24.2,1.77
stack5_scene0005,view_el60_az180,cups,cups,1,20.3,0.79
stack5_scene0005,view_el60_az180,cups,cups,1,22.1,0.9
stack5_scene0005,view_el60_az180,pudding_box,tuna_fish_can,0,12.3,0.87
stack5_scene0005,view_el60_az195,tuna_fish_can,pudding_box,0,10.2,0.57
stack5_scene0005,view_el60_az195,tuna_fish_can,tuna_fish_can,1,5.8,0.41
stack5_scene0005,view_el60_az195,tuna_fish_can,pudding_box,0,2.4,0.15
stack5_scene0005,view_el60_az195,pudding_box,tuna_fish_can,0,28.0,2.13
stack5_scene0005,view_el60_az195,tuna_fish_can,pudding_box,0,11.1,0.92
stack5_scene0005,view_el60_az255,tuna_fish_can,pudding_box,0,21.3,1.01
stack5_scene0005,view_el60_az255,tuna_fish_can,pudding_box,0,18.9,0.87
stack5_scene0005,view_el60_az255,pudding_box,tuna_fish_can,0,16.0,0.76
stack5_scene0005,view_el60_az255,pudding_box,tuna_fish_can,0,22.5,1.34
stack5_scene0005,view_el60_az255,pudding_box,tuna_fish_can,0,20.5,1.17
stack5_scene0005,view_el60_az255,cups,cups,1,29.5,1.3
stack5_scene0005,view_el75_az105,rubiks_cube,rubiks_cube,1,28.1,2.06
stack5_scene0005,view_el75_az105,rubiks_cube,rubiks_cube,1,13.5,0.92
stack5_scene0005,view_el75_az105,cups,cups,1,1.4,0.15
stack5_scene0005,view_el75_az105,rubiks_cube,rubiks_cube,1,12.5,0.62
stack5_scene0005,view_el75_az225,tuna_fish_can,pudding_box,0,21.0,1.24
stack5_scene0005,view_el75_az225,cups,cups,1,25.8,1.21
stack5_scene0005,view_el75_az225,cups,cups,1,5.5,0.43
stack5_scene0006,view_el30_az135,sugar_box,tennis_ball,0,119.9,3.83
stack5_scene0006,view_el30_az135,sugar_box,sugar_box,1,18.6,0.74
stack5_scene0006,view_el30_az135,extra_large_clamp,extra_large_clamp,1,51.8,1.8
stack5_scene0006,view_el30_az195,sugar_box,tennis_ball,0,153.0,5.7
stack5_scene0006,view_el30_az195,sugar_box,tennis_ball,0,136.3,4.08
stack5_scene0006,view_el30_az195,sugar_box,sugar_box,1,41.5,1.5
stack5_scene0006,view_el30_az195,sugar_box,tennis_ball,0,158.3,7.11
stack5_scene0006,view_el30_az210,sugar_box,tennis_ball,0,118.8,3.8
stack5_scene0006,view_el30_az210,sugar_box,sugar_box,1,41.4,1.4
stack5_scene0006,view_el30_az210,sugar_box,tennis_ball,0,102.7,4.05
stack5_scene0006,view_el30_az240,bowl,sugar_box,0,134.4,2.57
stack5_scene0006,view_el30_az240,bowl,sugar_box,0,152.5,3.44
stack5_scene0006,view_el30_az240,bowl,sugar_box,0,150.0,4.1
stack5_scene0006,view_el30_az240,sugar_box,sugar_box,1,39.8,1.23
stack5_scene0006,view_el30_az240,sugar_box,sugar_box,1,50.4,1.56
stack5_scene0006,view_el45_az135,sugar_box,tennis_ball,0,123.8,3.02
stack5_scene0006,view_el45_az135,sugar_box,sugar_box,1,61.7,1.71
stack5_scene0006,view_el45_az135,sugar_box,sugar_box,1,31.7,1.02
stack5_scene0006,view_el45_az135,sugar_box,tennis_ball,0,151.1,6.16
stack5_scene0006,view_el45_az135,sugar_box,sugar_box,1,32.2,1.1
stack5_scene0006,view_el45_az225,sugar_box,sugar_box,1,57.2,1.66
stack5_scene0006,view_el45_az225,sugar_box,sugar_box,1,61.2,1.74
stack5_scene0006,view_el45_az225,extra_large_clamp,extra_large_clamp,1,15.4,0.35
stack5_scene0006,view_el60_az180,sugar_box,tennis_ball,0,127.6,2.75
stack5_scene0006,view_el60_az180,sugar_box,sugar_box,1,75.4,1.81
stack5_scene0006,view_el60_az180,sugar_box,tennis_ball,0,158.0,6.3
stack5_scene0006,view_el60_az180,extra_large_clamp,extra_large_clamp,1,5.5,0.21
stack5_scene0006,view_el60_az195,sugar_box,tennis_ball,0,141.5,2.6
stack5_scene0006,view_el60_az195,sugar_box,tennis_ball,0,112.2,2.25
stack5_scene0006,view_el60_az195,sugar_box,tennis_ball,0,121.0,2.6
stack5_scene0006,view_el60_az195,sugar_box,tennis_ball,0,115.0,2.5
stack5_scene0006,view_el60_az195,sugar_box,sugar_box,1,75.9,1.9
stack5_scene0006,view_el60_az195,sugar_box,tennis_ball,0,149.6,5.56
stack5_scene0006,view_el60_az195,sugar_box,tennis_ball,0,143.6,5.44
stack5_scene0006,view_el60_az195,extra_large_clamp,extra_large_clamp,1,3.8,0.15
stack5_scene0006,view_el60_az255,sugar_box,sugar_box,1,81.8,2.01
stack5_scene0006,view_el60_az255,tennis_ball,tennis_ball,1,3.8,0.28
stack5_scene0006,view_el75_az105,extra_large_clamp,extra_large_clamp,1,3.5,0.43
stack5_scene0006,view_el75_az105,extra_large_clamp,extra_large_clamp,1,3.0,0.42
stack5_scene0006,view_el75_az105,extra_large_clamp,extra_large_clamp,1,16.6,1.48
stack5_scene0006,view_el75_az105,extra_large_clamp,extra_large_clamp,1,17.2,1.68
stack5_scene0006,view_el90,extra_large_clamp,extra_large_clamp,1,5.1,1.0
stack5_scene0006,view_el90,extra_large_clamp,extra_large_clamp,1,10.0,1.33
stack5_scene0007,view_el30_az135,sugar_box,sugar_box,1,39.7,1.5
stack5_scene0007,view_el30_az135,sugar_box,sugar_box,1,21.7,1.05
stack5_scene0007,view_el30_az135,cups,cups,1,13.1,0.59
stack5_scene0007,view_el30_az135,apple,tuna_fish_can,0,111.1,5.74
stack5_scene0007,view_el30_az135,apple,tuna_fish_can,0,109.4,6.05
stack5_scene0007,view_el30_az135,tuna_fish_can,tuna_fish_can,1,5.0,0.49
stack5_scene0007,view_el30_az135,tuna_fish_can,tuna_fish_can,1,6.4,0.87
stack5_scene0007,view_el30_az195,sugar_box,tuna_fish_can,0,181.1,5.65
stack5_scene0007,view_el30_az195,sugar_box,tuna_fish_can,0,179.4,6.02
stack5_scene0007,view_el30_az195,sugar_box,tuna_fish_can,0,201.7,7.43
stack5_scene0007,view_el30_az195,sugar_box,tuna_fish_can,0,200.0,8.02
stack5_scene0007,view_el30_az195,cups,cups,1,7.8,0.35
stack5_scene0007,view_el30_az195,tuna_fish_can,tuna_fish_can,1,6.7,0.44
stack5_scene0007,view_el30_az210,sugar_box,apple,0,226.6,5.81
stack5_scene0007,view_el30_az210,sugar_box,tuna_fish_can,0,211.5,6.72
stack5_scene0007,view_el30_az210,sugar_box,apple,0,223.9,6.24
stack5_scene0007,view_el30_az210,sugar_box,tuna_fish_can,0,208.6,6.25
stack5_scene0007,view_el30_az210,sugar_box,sugar_box,1,37.5,0.94
stack5_scene0007,view_el30_az210,sugar_box,apple,0,244.4,8.13
stack5_scene0007,view_el30_az210,sugar_box,tuna_fish_can,0,228.9,8.3
stack5_scene0007,view_el30_az210,sugar_box,tuna_fish_can,0,191.4,6.87
stack5_scene0007,view_el30_az210,cups,cups,1,5.9,0.26
stack5_scene0007,view_el30_az210,cups,cups,1,6.4,0.29
stack5_scene0007,view_el30_az240,sugar_box,sugar_box,1,34.7,0.85
stack5_scene0007,view_el30_az240,sugar_box,sugar_box,1,36.1,0.95
stack5_scene0007,view_el45_az135,sugar_box,sugar_box,1,57.8,1.86
stack5_scene0007,view_el45_az135,sugar_box,sugar_box,1,53.1,1.92
stack5_scene0007,view_el45_az135,sugar_box,sugar_box,1,33.9,1.41
stack5_scene0007,view_el45_az135,sugar_box,sugar_box,1,29.3,0.88
stack5_scene0007,view_el45_az225,sugar_box,tuna_fish_can,0,192.4,5.34
stack5_scene0007,view_el45_az225,sugar_box,sugar_box,1,42.4,1.07
stack5_scene0007,view_el45_az225,sugar_box,tuna_fish_can,0,209.7,7.49
stack5_scene0007,view_el45_az225,sugar_box,sugar_box,1,43.0,1.12
stack5_scene0007,view_el45_az225,cups,cups,1,2.7,0.11
stack5_scene0007,view_el60_az180,sugar_box,sugar_box,1,57.9,1.55
stack5_scene0007,view_el60_az180,sugar_box,sugar_box,1,32.6,1.19
stack5_scene0007,view_el60_az195,sugar_box,sugar_box,1,57.5,1.38
stack5_scene0007,view_el60_az255,sugar_box,sugar_box,1,10.8,0.34
stack5_scene0007,view_el60_az255,sugar_box,sugar_box,1,51.4,1.25
stack5_scene0007,view_el60_az255,sugar_box,sugar_box,1,0.6,0.02
stack5_scene0007,view_el60_az255,sugar_box,sugar_box,1,53.8,1.51
stack5_scene0007,view_el60_az255,cups,cups,1,5.1,0.19
stack5_scene0007,view_el75_az105,sugar_box,sugar_box,1,64.5,1.73
stack5_scene0007,view_el75_az105,sugar_box,sugar_box,1,47.7,1.89
stack5_scene0007,view_el75_az105,sugar_box,sugar_box,1,16.8,0.38
stack5_scene0007,view_el75_az225,cups,cups,1,13.1,0.5
stack5_scene0008,view_el30_az135,tomato_soup_can,cups,0,106.1,3.65
stack5_scene0008,view_el30_az135,tomato_soup_can,tuna_fish_can,0,30.0,1.12
stack5_scene0008,view_el30_az135,tomato_soup_can,cups,0,107.7,3.51
stack5_scene0008,view_el30_az135,tomato_soup_can,potted_meat_can,0,142.9,1.5
stack5_scene0008,view_el30_az135,tomato_soup_can,potted_meat_can,0,146.4,1.47
stack5_scene0008,view_el30_az135,tomato_soup_can,potted_meat_can,0,140.0,5.47
stack5_scene0008,view_el30_az135,tomato_soup_can,tuna_fish_can,0,23.9,1.07
stack5_scene0008,view_el30_az135,tomato_soup_can,potted_meat_can,0,151.3,1.65
stack5_scene0008,view_el30_az135,tomato_soup_can,potted_meat_can,0,155.0,1.61
stack5_scene0008,view_el30_az135,tomato_soup_can,potted_meat_can,0,148.6,6.58
stack5_scene0008,view_el30_az135,cups,tuna_fish_can,0,121.3,6.92
stack5_scene0008,view_el30_az135,tuna_fish_can,cups,0,123.0,6.4
stack5_scene0008,view_el30_az135,cups,cups,1,2.2,0.1
stack5_scene0008,view_el30_az135,potted_meat_can,tomato_soup_can,0,165.8,1.92
stack5_scene0008,view_el30_az135,tomato_soup_can,potted_meat_can,0,163.3,9.47
stack5_scene0008,view_el30_az135,potted_meat_can,potted_meat_can,1,6.4,0.07
stack5_scene0008,view_el30_az195,tomato_soup_can,tuna_fish_can,0,25.3,1.25
stack5_scene0008,view_el30_az195,tomato_soup_can,tuna_fish_can,0,18.9,1.01
stack5_scene0008,view_el30_az195,potted_meat_can,potted_meat_can,1,0.6,0.02
stack5_scene0008,view_el30_az195,cups,cups,1,0.5,0.03
stack5_scene0008,view_el30_az210,tomato_soup_can,tuna_fish_can,0,37.6,1.97
stack5_scene0008,view_el30_az210,tomato_soup_can,tuna_fish_can,0,26.1,1.34
stack5_scene0008,view_el30_az210,tomato_soup_can,tuna_fish_can,0,18.3,1.03
stack5_scene0008,view_el30_az210,cups,cups,1,3.9,0.2
stack5_scene0008,view_el30_az240,tomato_soup_can,tuna_fish_can,0,24.7,1.22
stack5_scene0008,view_el45_az135,tomato_soup_can,potted_meat_can,0,117.5,3.07
stack5_scene0008,view_el45_az135,tomato_soup_can,tuna_fish_can,0,51.0,2.02
stack5_scene0008,view_el45_az135,tomato_soup_can,potted_meat_can,0,128.1,3.94
stack5_scene0008,view_el45_az135,tomato_soup_can,tuna_fish_can,0,43.9,1.66
stack5_scene0008,view_el45_az135,tomato_soup_can,potted_meat_can,0,120.0,3.84
stack5_scene0008,view_el45_az135,tomato_soup_can,tomato_soup_can,1,18.9,0.62
stack5_scene0008,view_el45_az135,tomato_soup_can,tuna_fish_can,0,35.8,1.43
stack5_scene0008,view_el45_az135,potted_meat_can,tomato_soup_can,0,138.9,5.04
stack5_scene0008,view_el45_az225,tomato_soup_can,tuna_fish_can,0,60.0,2.91
stack5_scene0008,view_el45_az225,tomato_soup_can,tuna_fish_can,0,45.1,1.76
stack5_scene0008,view_el45_az225,potted_meat_can,potted_meat_can,1,12.9,0.46
stack5_scene0008,view_el60_az180,tomato_soup_can,tuna_fish_can,0,64.1,2.1
stack5_scene0008,view_el60_az180,potted_meat_can,potted_meat_can,1,15.8,0.57
stack5_scene0008,view_el60_az180,tomato_soup_can,tuna_fish_can,0,45.1,1.65
stack5_scene0008,view_el60_az195,tomato_soup_can,tuna_fish_can,0,64.4,2.35
stack5_scene0008,view_el60_az195,potted_meat_can,potted_meat_can,1,11.9,0.44
stack5_scene0008,view_el60_az255,tomato_soup_can,tuna_fish_can,0,62.9,2.15
stack5_scene0008,view_el60_az255,potted_meat_can,potted_meat_can,1,24.6,1.03
stack5_scene0008,view_el60_az255,potted_meat_can,potted_meat_can,1,26.4,1.14
stack5_scene0008,view_el60_az255,cups,cups,1,13.9,0.67
stack5_scene0008,view_el75_az105,potted_meat_can,potted_meat_can,1,29.8,1.35
stack5_scene0008,view_el75_az105,tomato_soup_can,tuna_fish_can,0,54.9,1.47
stack5_scene0008,view_el75_az225,tomato_soup_can,tuna_fish_can,0,65.8,2.07
stack5_scene0008,view_el75_az225,cups,cups,1,23.2,1.3
stack5_scene0009,view_el30_az135,potted_meat_can,knife,0,227.4,7.57
stack5_scene0009,view_el30_az135,potted_meat_can,knife,0,229.6,8.73
stack5_scene0009,view_el30_az135,potted_meat_can,knife,0,240.1,9.38
stack5_scene0009,view_el30_az195,wood_block,potted_meat_can,0,167.2,3.54
stack5_scene0009,view_el30_az195,wood_block,potted_meat_can,0,159.2,3.36
stack5_scene0009,view_el30_az195,knife,knife,1,96.7,2.34
stack5_scene0009,view_el45_az135,potted_meat_can,potted_meat_can,1,20.8,0.84
stack5_scene0009,view_el45_az135,potted_meat_can,knife,0,194.4,5.81
stack5_scene0009,view_el45_az135,potted_meat_can,knife,0,174.5,6.86
stack5_scene0009,view_el45_az135,knife,knife,1,43.9,1.95
stack5_scene0009,view_el45_az225,wood_block,wood_block,1,56.2,0.96
stack5_scene0009,view_el45_az225,potted_meat_can,potted_meat_can,1,26.8,1.54
stack5_scene0009,view_el45_az225,knife,knife,1,52.5,2.31
stack5_scene0009,view_el60_az180,wood_block,wood_block,1,83.4,1.3
stack5_scene0009,view_el60_az180,wood_block,potted_meat_can,0,152.9,2.04
stack5_scene0009,view_el60_az180,wood_block,potted_meat_can,0,171.6,3.31
stack5_scene0009,view_el60_az180,potted_meat_can,potted_meat_can,1,15.3,0.78
stack5_scene0009,view_el60_az180,knife,knife,1,48.2,2.11
stack5_scene0009,view_el60_az195,wood_block,potted_meat_can,0,155.4,2.59
stack5_scene0009,view_el60_az195,wood_block,potted_meat_can,0,175.3,3.11
stack5_scene0009,view_el60_az195,wood_block,wood_block,1,37.1,0.45
stack5_scene0009,view_el60_az195,wood_block,potted_meat_can,0,165.7,2.58
stack5_scene0009,view_el60_az195,wood_block,wood_block,1,15.6,0.19
stack5_scene0009,view_el60_az195,wood_block,potted_meat_can,0,185.6,3.07
stack5_scene0009,view_el60_az195,wood_block,wood_block,1,22.0,0.31
